date,ticker,sector,m6,m12,vol,roe,de,fcf,r6,r12,rv,rq,score,weight
2021-12-31,PANW,Technology,0.4934,0.5666,0.0205,0.1626,4.887,0.289,0.96,0.72,0.64,0.88,0.824,0.1
2021-12-31,AVGO,Technology,0.4409,0.5648,0.0181,0.3337,82.704,0.3735,0.88,0.68,0.76,0.54,0.755,0.1
2021-12-31,FTNT,Technology,0.449,1.4197,0.0291,1.3572,85.802,0.2569,0.92,1.0,0.12,0.68,0.744,0.1
2021-12-31,NVDA,Technology,0.436,1.2548,0.0359,1.0148,7.255,0.2692,0.84,0.96,0.04,1.0,0.734,0.1
2021-12-31,KLAC,Technology,0.3873,0.6805,0.0217,1.0073,111.778,0.2529,0.8,0.84,0.56,0.36,0.696,0.1
2022-01-31,GOOGL,Communication Services,0.0033,0.4295,0.0153,0.3571,16.133,0.0946,1.0,1.0,1.0,0.8,0.97,0.1
2022-01-31,ORLY,Consumer Discretionary,0.0842,0.493,0.0139,0.0,0.0,0.058,0.625,1.0,1.0,0.625,0.7938,0.1
2022-01-31,COST,Consumer Staples,0.1796,0.4521,0.0174,0.2965,60.257,0.0234,1.0,1.0,0.25,0.625,0.7938,0.1
2022-01-31,REGN,Health Care,0.0545,0.1978,0.0175,0.1486,9.511,0.2272,0.8,1.0,0.6,0.6,0.78,0.1
2022-01-31,CSX,Industrials,0.0722,0.1926,0.0134,0.2251,148.222,0.0689,1.0,0.6667,0.6667,0.3333,0.75,0.1
2022-01-31,PANW,Technology,0.2925,0.4318,0.0274,0.1626,4.887,0.289,1.0,0.88,0.44,0.88,0.84,0.1
2022-01-31,NVDA,Technology,0.2402,0.8514,0.0389,1.0148,7.255,0.2692,0.96,0.96,0.04,1.0,0.782,0.1
2022-01-31,AAPL,Technology,0.2046,0.311,0.0184,1.5202,102.63,0.2441,0.88,0.76,0.76,0.48,0.766,0.1
2022-01-31,MSFT,Technology,0.0959,0.3085,0.0161,0.3439,31.539,0.1756,0.76,0.72,0.92,0.62,0.761,0.1
2022-01-31,AVGO,Technology,0.2254,0.2925,0.0226,0.3337,82.704,0.3735,0.92,0.64,0.72,0.54,0.753,0.1
2022-02-28,GOOGL,Communication Services,-0.0621,0.3051,0.02,0.3571,16.133,0.0946,1.0,1.0,0.8,0.8,0.93,0.1
2022-02-28,MAR,Consumer Discretionary,0.2508,0.146,0.0228,0.0,0.0,0.2397,1.0,0.75,0.75,0.75,0.85,0.1
2022-02-28,COST,Consumer Staples,0.1566,0.5763,0.0181,0.2965,60.257,0.0234,1.0,1.0,0.25,0.625,0.7938,0.1
2022-02-28,REGN,Health Care,-0.0677,0.3354,0.0165,0.1486,9.511,0.2272,0.6,1.0,0.6,0.6,0.7,0.1
2022-02-28,CSX,Industrials,0.0223,0.107,0.0154,0.2251,148.222,0.0689,1.0,1.0,1.0,0.3333,0.9,0.1
2022-02-28,AAPL,Technology,0.1142,0.2998,0.019,1.5202,102.63,0.2441,0.84,0.84,0.92,0.48,0.802,0.1
2022-02-28,PANW,Technology,0.2883,0.6175,0.034,0.1626,4.887,0.289,1.0,0.92,0.2,0.88,0.802,0.1
2022-02-28,AVGO,Technology,0.2008,0.2355,0.0247,0.3337,82.704,0.3735,0.92,0.68,0.72,0.54,0.763,0.1
2022-02-28,MSFT,Technology,0.0008,0.2713,0.0194,0.3439,31.539,0.1756,0.64,0.8,0.88,0.62,0.725,0.1
2022-02-28,NVDA,Technology,0.0776,0.7632,0.0397,1.0148,7.255,0.2692,0.72,0.96,0.16,1.0,0.71,0.1
2022-03-31,GOOGL,Communication Services,0.0403,0.3059,0.0221,0.3571,16.133,0.0946,1.0,1.0,0.6,0.8,0.89,0.1
2022-03-31,ORLY,Consumer Discretionary,0.1209,0.3488,0.0172,0.0,0.0,0.058,0.75,0.875,1.0,0.625,0.8125,0.1
2022-03-31,COST,Consumer Staples,0.2855,0.634,0.0148,0.2965,60.257,0.0234,1.0,1.0,0.5,0.625,0.8438,0.1
2022-03-31,VRTX,Health Care,0.4387,0.225,0.0152,0.2254,10.908,0.2144,1.0,0.8,0.4,0.4,0.74,0.1
2022-03-31,CTAS,Industrials,0.1228,0.2328,0.0164,0.413,60.943,0.1368,0.6667,1.0,1.0,1.0,0.8667,0.1
2022-03-31,AAPL,Technology,0.2374,0.428,0.019,1.5202,102.63,0.2441,0.88,0.88,0.92,0.48,0.828,0.1
2022-03-31,AVGO,Technology,0.3156,0.3609,0.0239,0.3337,82.704,0.3735,0.96,0.84,0.76,0.54,0.827,0.1
2022-03-31,NVDA,Technology,0.3175,0.9769,0.0411,1.0148,7.255,0.2692,1.0,1.0,0.12,1.0,0.824,0.1
2022-03-31,PANW,Technology,0.2996,0.8976,0.0338,0.1626,4.887,0.289,0.92,0.96,0.32,0.88,0.804,0.1
2022-03-31,ADP,Technology,0.1489,0.224,0.0174,0.7384,70.044,0.163,0.76,0.68,0.96,0.32,0.714,0.1
2022-04-29,GOOGL,Communication Services,-0.2176,-0.0303,0.0243,0.3571,16.133,0.0946,0.8,1.0,0.6,0.8,0.81,0.1
2022-04-29,MAR,Consumer Discretionary,0.1097,0.1953,0.0258,0.0,0.0,0.2397,1.0,0.875,0.75,0.75,0.8812,0.1
2022-04-29,COST,Consumer Staples,0.0874,0.4385,0.0164,0.2965,60.257,0.0234,1.0,1.0,0.5,0.625,0.8438,0.1
2022-04-29,VRTX,Health Care,0.5012,0.2522,0.0146,0.2254,10.908,0.2144,1.0,0.8,0.8,0.4,0.82,0.1
2022-04-29,CTAS,Industrials,-0.0632,0.1618,0.0154,0.413,60.943,0.1368,0.6667,1.0,1.0,1.0,0.8667,0.1
2022-04-29,PANW,Technology,0.1262,0.5883,0.0316,0.1626,4.887,0.289,1.0,1.0,0.4,0.88,0.862,0.1
2022-04-29,AVGO,Technology,0.0607,0.25,0.0234,0.3337,82.704,0.3735,0.96,0.92,0.8,0.54,0.855,0.1
2022-04-29,AAPL,Technology,0.0361,0.2064,0.0192,1.5202,102.63,0.2441,0.88,0.84,0.92,0.48,0.818,0.1
2022-04-29,ADP,Technology,-0.0121,0.1888,0.0158,0.7384,70.044,0.163,0.84,0.8,1.0,0.32,0.784,0.1
2022-04-29,ADI,Technology,-0.097,0.0254,0.0263,0.0786,25.753,0.3521,0.64,0.6,0.72,0.8,0.67,0.1
2022-05-31,TMUS,Communication Services,0.1754,-0.0594,0.0192,0.1818,208.851,0.0906,1.0,0.8,0.8,0.2,0.79,0.1
2022-05-31,MAR,Consumer Discretionary,0.1401,0.184,0.0291,0.0,0.0,0.2397,1.0,0.75,0.875,0.75,0.875,0.1
2022-05-31,PEP,Consumer Staples,0.0357,0.1679,0.0151,0.4285,258.081,0.0877,0.75,0.75,1.0,0.625,0.7812,0.1
2022-05-31,VRTX,Health Care,0.4131,0.2813,0.0209,0.2254,10.908,0.2144,1.0,0.8,0.4,0.4,0.74,0.1
2022-05-31,CTAS,Industrials,-0.079,0.1395,0.0188,0.413,60.943,0.1368,0.6667,1.0,0.6667,1.0,0.8,0.1
2022-05-31,AVGO,Technology,0.0416,0.2742,0.0265,0.3337,82.704,0.3735,1.0,0.92,0.72,0.54,0.855,0.1
2022-05-31,ADP,Technology,-0.046,0.1547,0.0178,0.7384,70.044,0.163,0.96,0.68,1.0,0.32,0.802,0.1
2022-05-31,ADI,Technology,-0.0684,0.047,0.024,0.0786,25.753,0.3521,0.92,0.52,0.88,0.8,0.794,0.1
2022-05-31,AAPL,Technology,-0.0686,0.2045,0.0245,1.5202,102.63,0.2441,0.88,0.76,0.8,0.48,0.774,0.1
2022-05-31,PANW,Technology,-0.0878,0.3953,0.0336,0.1626,4.887,0.289,0.8,1.0,0.36,0.88,0.774,0.1
2022-06-30,TMUS,Communication Services,0.1437,-0.071,0.0207,0.1818,208.851,0.0906,1.0,1.0,0.8,0.2,0.84,0.1
2022-06-30,ORLY,Consumer Discretionary,-0.1079,0.1158,0.0269,0.0,0.0,0.058,0.875,1.0,1.0,0.625,0.8938,0.1
2022-06-30,PEP,Consumer Staples,-0.0234,0.1556,0.015,0.4285,258.081,0.0877,1.0,0.75,1.0,0.625,0.8812,0.1
2022-06-30,VRTX,Health Care,0.2618,0.3976,0.0246,0.2254,10.908,0.2144,1.0,1.0,0.4,0.4,0.79,0.1
2022-06-30,HON,Industrials,-0.1536,-0.1925,0.016,0.2614,236.613,0.1245,1.0,0.3333,1.0,0.6667,0.7833,0.1
2022-06-30,PANW,Technology,-0.1236,0.3312,0.0331,0.1626,4.887,0.289,1.0,1.0,0.32,0.88,0.846,0.1
2022-06-30,ADP,Technology,-0.1448,0.0775,0.0195,0.7384,70.044,0.163,0.96,0.84,0.96,0.32,0.834,0.1
2022-06-30,ADI,Technology,-0.1597,-0.1364,0.0225,0.0786,25.753,0.3521,0.92,0.6,0.92,0.8,0.822,0.1
2022-06-30,SNPS,Technology,-0.1868,0.1012,0.0306,0.0554,35.579,0.3867,0.84,0.92,0.52,0.72,0.778,0.1
2022-06-30,CDNS,Technology,-0.2101,0.0966,0.0295,0.2186,48.707,0.2851,0.8,0.88,0.64,0.44,0.734,0.1
2022-07-29,TMUS,Communication Services,0.3492,-0.0109,0.0205,0.1818,208.851,0.0906,1.0,1.0,1.0,0.2,0.88,0.1
2022-07-29,ORLY,Consumer Discretionary,0.1086,0.1799,0.0207,0.0,0.0,0.058,1.0,0.875,1.0,0.625,0.9125,0.1
2022-07-29,MNST,Consumer Staples,0.1978,0.0533,0.0185,0.2682,0.8,0.1826,1.0,0.5,0.5,1.0,0.775,0.1
2022-07-29,VRTX,Health Care,0.2287,0.3994,0.0241,0.2254,10.908,0.2144,1.0,1.0,0.4,0.4,0.79,0.1
2022-07-29,CTAS,Industrials,0.1323,0.0929,0.0205,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2022-07-29,SNPS,Technology,0.2878,0.2871,0.0296,0.0554,35.579,0.3867,0.96,1.0,0.6,0.72,0.862,0.1
2022-07-29,CDNS,Technology,0.3389,0.2763,0.0294,0.2186,48.707,0.2851,1.0,0.96,0.64,0.44,0.834,0.1
2022-07-29,ADI,Technology,0.123,0.0508,0.022,0.0786,25.753,0.3521,0.88,0.68,0.92,0.8,0.826,0.1
2022-07-29,ADP,Technology,0.2396,0.1764,0.0213,0.7384,70.044,0.163,0.92,0.84,0.96,0.32,0.818,0.1
2022-07-29,PANW,Technology,0.0286,0.2509,0.034,0.1626,4.887,0.289,0.72,0.92,0.28,0.88,0.706,0.1
2022-08-31,TMUS,Communication Services,0.1461,0.0506,0.0156,0.1818,208.851,0.0906,1.0,1.0,1.0,0.2,0.88,0.1
2022-08-31,ORLY,Consumer Discretionary,0.0314,0.1734,0.0126,0.0,0.0,0.058,0.875,1.0,1.0,0.625,0.8938,0.1
2022-08-31,PEP,Consumer Staples,0.0613,0.1317,0.0099,0.4285,258.081,0.0877,1.0,0.75,1.0,0.625,0.8812,0.1
2022-08-31,VRTX,Health Care,0.2035,0.4068,0.0202,0.2254,10.908,0.2144,1.0,1.0,0.4,0.4,0.79,0.1
2022-08-31,CTAS,Industrials,0.0735,0.0383,0.0158,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2022-08-31,ADP,Technology,0.1963,0.1913,0.0176,0.7384,70.044,0.163,1.0,0.96,0.96,0.32,0.88,0.1
2022-08-31,SNPS,Technology,0.0974,0.0415,0.0204,0.0554,35.579,0.3867,0.92,0.88,0.84,0.72,0.864,0.1
2022-08-31,CDNS,Technology,0.1036,0.0629,0.0222,0.2186,48.707,0.2851,0.96,0.92,0.68,0.44,0.816,0.1
2022-08-31,PANW,Technology,-0.0434,0.2077,0.0281,0.1626,4.887,0.289,0.76,1.0,0.44,0.88,0.774,0.1
2022-08-31,ADI,Technology,-0.0429,-0.0531,0.0216,0.0786,25.753,0.3521,0.8,0.72,0.72,0.8,0.764,0.1
2022-09-30,TMUS,Communication Services,0.0453,0.0502,0.015,0.1818,208.851,0.0906,1.0,1.0,1.0,0.2,0.88,0.1
2022-09-30,ORLY,Consumer Discretionary,0.0268,0.151,0.0127,0.0,0.0,0.058,0.875,1.0,1.0,0.625,0.8938,0.1
2022-09-30,PEP,Consumer Staples,-0.0112,0.115,0.0104,0.4285,258.081,0.0877,0.75,1.0,1.0,0.625,0.8438,0.1
2022-09-30,VRTX,Health Care,0.1095,0.5962,0.0179,0.2254,10.908,0.2144,1.0,1.0,0.6,0.4,0.83,0.1
2022-09-30,CTAS,Industrials,-0.0826,0.03,0.0147,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2022-09-30,ADP,Technology,0.0031,0.1525,0.0161,0.7384,70.044,0.163,1.0,1.0,0.96,0.32,0.89,0.1
2022-09-30,CDNS,Technology,-0.0063,0.0792,0.0175,0.2186,48.707,0.2851,0.96,0.96,0.92,0.44,0.874,0.1
2022-09-30,SNPS,Technology,-0.0833,0.0204,0.0178,0.0554,35.579,0.3867,0.92,0.88,0.88,0.72,0.872,0.1
2022-09-30,ADI,Technology,-0.1484,-0.1528,0.0195,0.0786,25.753,0.3521,0.8,0.68,0.76,0.8,0.762,0.1
2022-09-30,AAPL,Technology,-0.2063,-0.0178,0.0193,1.5202,102.63,0.2441,0.64,0.84,0.8,0.48,0.698,0.1
2022-10-31,TMUS,Communication Services,0.1991,0.3176,0.0172,0.1818,208.851,0.0906,0.8,1.0,1.0,0.2,0.8,0.1
2022-10-31,ORLY,Consumer Discretionary,0.3709,0.3452,0.0145,0.0,0.0,0.058,1.0,1.0,1.0,0.625,0.9438,0.1
2022-10-31,PEP,Consumer Staples,0.0972,0.1543,0.0133,0.4285,258.081,0.0877,0.75,1.0,1.0,0.625,0.8438,0.1
2022-10-31,GILD,Health Care,0.3321,0.2668,0.0235,0.4066,112.923,0.2561,1.0,0.6,0.8,1.0,0.86,0.1
2022-10-31,CTAS,Industrials,0.098,-0.0029,0.0165,0.413,60.943,0.1368,1.0,1.0,1.0,1.0,1.0,0.1
2022-10-31,ADP,Technology,0.1121,0.0967,0.015,0.7384,70.044,0.163,1.0,1.0,1.0,0.32,0.898,0.1
2022-10-31,SNPS,Technology,0.0063,-0.1219,0.0203,0.0554,35.579,0.3867,0.92,0.76,0.88,0.72,0.842,0.1
2022-10-31,CDNS,Technology,0.006,-0.1255,0.0201,0.2186,48.707,0.2851,0.88,0.72,0.92,0.44,0.782,0.1
2022-10-31,AAPL,Technology,-0.0265,0.0294,0.0227,1.5202,102.63,0.2441,0.72,0.96,0.64,0.48,0.728,0.1
2022-10-31,ADSK,Technology,0.1109,-0.3253,0.0223,0.3968,89.787,0.3868,0.96,0.32,0.72,0.76,0.722,0.1
2022-11-30,TMUS,Communication Services,0.1256,0.392,0.0174,0.1818,208.851,0.0906,0.8,1.0,1.0,0.2,0.8,0.1
2022-11-30,ORLY,Consumer Discretionary,0.3841,0.3547,0.0152,0.0,0.0,0.058,0.875,1.0,1.0,0.625,0.8938,0.1
2022-11-30,MNST,Consumer Staples,0.1682,0.2277,0.0184,0.2682,0.8,0.1826,0.75,1.0,0.5,1.0,0.8,0.1
2022-11-30,GILD,Health Care,0.3885,0.3348,0.0219,0.4066,112.923,0.2561,1.0,0.6,0.8,1.0,0.86,0.1
2022-11-30,CTAS,Industrials,0.1879,0.1052,0.0185,0.413,60.943,0.1368,1.0,0.6667,0.6667,1.0,0.85,0.1
2022-11-30,ADP,Technology,0.2153,0.1653,0.0174,0.7384,70.044,0.163,1.0,1.0,1.0,0.32,0.898,0.1
2022-11-30,CDNS,Technology,0.1228,-0.0305,0.0252,0.2186,48.707,0.2851,0.96,0.8,0.8,0.44,0.81,0.1
2022-11-30,SNPS,Technology,0.0716,-0.0043,0.0257,0.0554,35.579,0.3867,0.76,0.92,0.76,0.72,0.794,0.1
2022-11-30,ADI,Technology,0.0484,-0.0288,0.0249,0.0786,25.753,0.3521,0.68,0.84,0.84,0.8,0.77,0.1
2022-11-30,CSCO,Technology,0.1195,-0.0649,0.018,0.2375,66.509,0.1715,0.88,0.68,0.96,0.2,0.744,0.1
2022-12-30,TMUS,Communication Services,0.0233,0.2016,0.016,0.1818,208.851,0.0906,0.8,1.0,1.0,0.2,0.8,0.1
2022-12-30,ORLY,Consumer Discretionary,0.3269,0.2027,0.0138,0.0,0.0,0.058,1.0,0.875,1.0,0.625,0.9125,0.1
2022-12-30,PEP,Consumer Staples,0.0804,0.0743,0.012,0.4285,258.081,0.0877,1.0,1.0,0.75,0.625,0.8938,0.1
2022-12-30,GILD,Health Care,0.4038,0.2237,0.0198,0.4066,112.923,0.2561,1.0,0.8,0.6,1.0,0.87,0.1
2022-12-30,HON,Industrials,0.2359,0.0561,0.0148,0.2614,236.613,0.1245,1.0,1.0,1.0,0.6667,0.95,0.1
2022-12-30,ADI,Technology,0.1584,-0.0437,0.0245,0.0786,25.753,0.3521,0.84,0.96,0.84,0.8,0.864,0.1
2022-12-30,AVGO,Technology,0.1898,-0.1323,0.024,0.3337,82.704,0.3735,0.88,0.84,0.88,0.54,0.819,0.1
2022-12-30,ADP,Technology,0.1305,-0.0088,0.0182,0.7384,70.044,0.163,0.72,1.0,0.96,0.32,0.778,0.1
2022-12-30,KLAC,Technology,0.2815,-0.1057,0.0284,1.0073,111.778,0.2529,1.0,0.88,0.48,0.36,0.77,0.1
2022-12-30,CSCO,Technology,0.1389,-0.2277,0.0162,0.2375,66.509,0.1715,0.8,0.68,1.0,0.2,0.72,0.1
2023-01-31,NFLX,Communication Services,0.5643,-0.0794,0.0314,0.4276,63.782,0.5493,1.0,0.8,0.2,1.0,0.79,0.1
2023-01-31,PDD,Consumer Discretionary,1.0545,0.8469,0.0389,0.2729,1.296,0.1927,1.0,1.0,0.25,0.9375,0.8406,0.1
2023-01-31,MNST,Consumer Staples,0.0568,0.22,0.0161,0.2682,0.8,0.1826,1.0,1.0,0.5,1.0,0.9,0.1
2023-01-31,GILD,Health Care,0.4362,0.2746,0.0116,0.4066,112.923,0.2561,1.0,0.8,1.0,1.0,0.95,0.1
2023-01-31,HON,Industrials,0.0967,0.0535,0.0131,0.2614,236.613,0.1245,1.0,0.6667,1.0,0.6667,0.8667,0.1
2023-01-31,AVGO,Technology,0.109,0.0781,0.0216,0.3337,82.704,0.3735,0.92,0.76,0.88,0.54,0.815,0.1
2023-01-31,ADI,Technology,0.0093,0.1014,0.0221,0.0786,25.753,0.3521,0.72,0.88,0.84,0.8,0.796,0.1
2023-01-31,ASML,Technology,0.1492,0.0372,0.0322,0.5046,23.916,0.3323,1.0,0.72,0.16,0.96,0.756,0.1
2023-01-31,CSCO,Technology,0.0935,-0.0954,0.0142,0.2375,66.509,0.1715,0.88,0.56,1.0,0.2,0.722,0.1
2023-01-31,CDNS,Technology,-0.0119,0.2573,0.0221,0.2186,48.707,0.2851,0.6,1.0,0.8,0.44,0.716,0.1
2023-02-28,NFLX,Communication Services,0.4427,-0.1757,0.0282,0.4276,63.782,0.5493,1.0,0.6,0.4,1.0,0.78,0.1
2023-02-28,PDD,Consumer Discretionary,0.5239,0.6985,0.0369,0.2729,1.296,0.1927,1.0,1.0,0.25,0.9375,0.8406,0.1
2023-02-28,MNST,Consumer Staples,0.1414,0.2033,0.0117,0.2682,0.8,0.1826,1.0,1.0,0.5,1.0,0.9,0.1
2023-02-28,GILD,Health Care,0.3166,0.3777,0.0136,0.4066,112.923,0.2561,1.0,1.0,0.8,1.0,0.96,0.1
2023-02-28,CTAS,Industrials,0.0493,0.1743,0.0132,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2023-02-28,ADI,Technology,0.1725,0.1529,0.019,0.0786,25.753,0.3521,0.8,0.92,0.8,0.8,0.83,0.1
2023-02-28,CDNS,Technology,0.085,0.2616,0.0202,0.2186,48.707,0.2851,0.72,1.0,0.76,0.44,0.756,0.1
2023-02-28,AVGO,Technology,0.1601,0.0432,0.0179,0.3337,82.704,0.3735,0.76,0.76,0.88,0.54,0.751,0.1
2023-02-28,ASML,Technology,0.2177,-0.0606,0.024,0.5046,23.916,0.3323,0.92,0.6,0.44,0.96,0.75,0.1
2023-02-28,MCHP,Technology,0.2392,0.1424,0.0227,-0.0109,82.382,0.2279,0.96,0.88,0.52,0.1,0.723,0.1
2023-03-31,META,Communication Services,0.5537,-0.0698,0.0365,0.3024,39.164,0.1166,1.0,0.8,0.2,0.6,0.73,0.1
2023-03-31,BKNG,Consumer Discretionary,0.5798,0.1394,0.0151,0.0,0.0,0.2434,0.875,0.625,0.75,0.9375,0.7969,0.1
2023-03-31,MNST,Consumer Staples,0.2274,0.3492,0.0124,0.2682,0.8,0.1826,0.75,1.0,0.5,1.0,0.8,0.1
2023-03-31,GILD,Health Care,0.3391,0.4495,0.0145,0.4066,112.923,0.2561,0.8,1.0,0.8,1.0,0.88,0.1
2023-03-31,CTAS,Industrials,0.1939,0.0822,0.0136,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2023-03-31,ADI,Technology,0.4016,0.2068,0.0175,0.0786,25.753,0.3521,0.76,0.96,0.76,0.8,0.816,0.1
2023-03-31,ASML,Technology,0.5995,0.0088,0.0223,0.5046,23.916,0.3323,0.96,0.72,0.48,0.96,0.804,0.1
2023-03-31,AVGO,Technology,0.4475,0.0497,0.0163,0.3337,82.704,0.3735,0.84,0.8,0.84,0.54,0.785,0.1
2023-03-31,NVDA,Technology,1.274,0.0041,0.0341,1.0148,7.255,0.2692,1.0,0.68,0.04,1.0,0.728,0.1
2023-03-31,SNPS,Technology,0.2491,0.1613,0.0169,0.0554,35.579,0.3867,0.44,0.92,0.8,0.72,0.674,0.1
2023-04-28,META,Communication Services,0.8512,0.3736,0.0397,0.3024,39.164,0.1166,1.0,0.8,0.2,0.6,0.73,0.1
2023-04-28,BKNG,Consumer Discretionary,0.4509,0.1892,0.0148,0.0,0.0,0.2434,0.875,0.5,0.75,0.9375,0.7656,0.1
2023-04-28,MNST,Consumer Staples,0.2173,0.2911,0.011,0.2682,0.8,0.1826,0.75,1.0,0.5,1.0,0.8,0.1
2023-04-28,GILD,Health Care,0.1816,0.3913,0.0138,0.4066,112.923,0.2561,0.8,1.0,0.8,1.0,0.88,0.1
2023-04-28,CTAS,Industrials,0.1122,0.1485,0.0128,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2023-04-28,CDNS,Technology,0.4052,0.3653,0.0173,0.2186,48.707,0.2851,0.92,0.96,0.68,0.44,0.81,0.1
2023-04-28,NVDA,Technology,1.1527,0.5083,0.031,1.0148,7.255,0.2692,1.0,1.0,0.04,1.0,0.808,0.1
2023-04-28,AVGO,Technology,0.3797,0.1562,0.0141,0.3337,82.704,0.3735,0.88,0.72,0.96,0.54,0.805,0.1
2023-04-28,ADI,Technology,0.2839,0.2078,0.0168,0.0786,25.753,0.3521,0.68,0.84,0.76,0.8,0.754,0.1
2023-04-28,ASML,Technology,0.3224,0.1602,0.0204,0.5046,23.916,0.3323,0.76,0.76,0.52,0.96,0.742,0.1
2023-05-31,NFLX,Communication Services,0.4057,1.0248,0.025,0.4276,63.782,0.5493,0.8,1.0,0.4,1.0,0.8,0.1
2023-05-31,MELI,Consumer Discretionary,0.3448,0.5269,0.0226,0.3599,169.235,-0.085,1.0,1.0,0.375,0.125,0.7438,0.1
2023-05-31,MNST,Consumer Staples,0.1508,0.3075,0.0111,0.2682,0.8,0.1826,1.0,1.0,0.5,1.0,0.9,0.1
2023-05-31,ISRG,Health Care,0.1721,0.3433,0.0191,0.1669,0.953,0.226,1.0,1.0,0.2,0.8,0.81,0.1
2023-05-31,CTAS,Industrials,0.0444,0.2018,0.0131,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2023-05-31,NVDA,Technology,1.3915,1.0131,0.0375,1.0148,7.255,0.2692,1.0,1.0,0.04,1.0,0.808,0.1
2023-05-31,CDNS,Technology,0.3999,0.4779,0.0203,0.2186,48.707,0.2851,0.84,0.96,0.6,0.44,0.762,0.1
2023-05-31,AVGO,Technology,0.5713,0.4304,0.0222,0.3337,82.704,0.3735,0.92,0.92,0.36,0.54,0.751,0.1
2023-05-31,MSFT,Technology,0.3647,0.2135,0.017,0.3439,31.539,0.1756,0.76,0.76,0.8,0.62,0.747,0.1
2023-05-31,SNPS,Technology,0.3824,0.4087,0.0212,0.0554,35.579,0.3867,0.8,0.88,0.48,0.72,0.744,0.1
2023-06-30,NFLX,Communication Services,0.5909,1.4697,0.0216,0.4276,63.782,0.5493,0.8,1.0,0.4,1.0,0.8,0.1
2023-06-30,BKNG,Consumer Discretionary,0.3785,0.4916,0.0149,0.0,0.0,0.2434,0.625,0.75,0.875,0.9375,0.7531,0.1
2023-06-30,MNST,Consumer Staples,0.1338,0.2306,0.0111,0.2682,0.8,0.1826,0.75,1.0,0.25,1.0,0.75,0.1
2023-06-30,ISRG,Health Care,0.3069,0.6878,0.017,0.1669,0.953,0.226,1.0,1.0,0.2,0.8,0.81,0.1
2023-06-30,CTAS,Industrials,0.1076,0.3484,0.0104,0.413,60.943,0.1368,0.6667,1.0,1.0,1.0,0.8667,0.1
2023-06-30,NVDA,Technology,2.0146,1.724,0.0383,1.0148,7.255,0.2692,1.0,1.0,0.04,1.0,0.808,0.1
2023-06-30,PANW,Technology,0.8606,0.5586,0.0217,0.1626,4.887,0.289,0.96,0.84,0.4,0.88,0.806,0.1
2023-06-30,AVGO,Technology,0.6119,0.8211,0.0236,0.3337,82.704,0.3735,0.88,0.96,0.24,0.54,0.721,0.1
2023-06-30,AAPL,Technology,0.5434,0.4015,0.0116,1.5202,102.63,0.2441,0.76,0.56,1.0,0.48,0.716,0.1
2023-06-30,LRCX,Technology,0.6062,0.5265,0.0226,0.6556,44.195,0.2343,0.84,0.72,0.32,0.84,0.706,0.1
2023-07-31,META,Communication Services,1.0996,0.9823,0.0178,0.3024,39.164,0.1166,1.0,1.0,0.4,0.6,0.82,0.1
2023-07-31,BKNG,Consumer Discretionary,0.2054,0.553,0.0157,0.0,0.0,0.2434,0.75,0.875,0.75,0.9375,0.8094,0.1
2023-07-31,MDLZ,Consumer Staples,0.1578,0.1818,0.0101,0.0933,84.848,0.0931,1.0,1.0,0.5,0.25,0.7875,0.1
2023-07-31,ISRG,Health Care,0.312,0.4071,0.0137,0.1669,0.953,0.226,1.0,1.0,0.4,0.8,0.85,0.1
2023-07-31,CTAS,Industrials,0.1539,0.2076,0.0099,0.413,60.943,0.1368,1.0,1.0,1.0,1.0,1.0,0.1
2023-07-31,PANW,Technology,0.5644,0.5235,0.0228,0.1626,4.887,0.289,0.96,0.92,0.32,0.88,0.81,0.1
2023-07-31,NVDA,Technology,1.2952,1.6005,0.0383,1.0148,7.255,0.2692,1.0,1.0,0.04,1.0,0.808,0.1
2023-07-31,FTNT,Technology,0.4748,0.3084,0.0177,1.3572,85.802,0.2569,0.8,0.68,0.76,0.68,0.744,0.1
2023-07-31,LRCX,Technology,0.4974,0.5024,0.0239,0.6556,44.195,0.2343,0.84,0.88,0.24,0.84,0.73,0.1
2023-07-31,AVGO,Technology,0.5397,0.7339,0.0242,0.3337,82.704,0.3735,0.92,0.96,0.2,0.54,0.729,0.1
2023-08-31,META,Communication Services,0.6954,0.8827,0.0194,0.3024,39.164,0.1166,1.0,0.8,0.4,0.6,0.77,0.1
2023-08-31,BKNG,Consumer Discretionary,0.2045,0.6514,0.0188,0.0,0.0,0.2434,0.75,1.0,0.625,0.9375,0.8156,0.1
2023-08-31,COST,Consumer Staples,0.1354,0.0559,0.0085,0.2965,60.257,0.0234,1.0,0.25,1.0,0.625,0.7563,0.1
2023-08-31,ISRG,Health Care,0.366,0.5142,0.0164,0.1669,0.953,0.226,1.0,1.0,0.4,0.8,0.85,0.1
